slide_id,low_count,high_count,edges,low_with_child_count,low_child_count_mean,low_child_count_median,high_with_parent_count,unmapped_high_count,high_parent_coverage,low_child_coverage,padding_low_gt50_count,padding_high_gt50_count
25029560B2,42,536,897,42,21.357142857142858,23.0,510,26,0.9514925373134329,1.0,0,0
25029565B5,76,975,1841,76,24.223684210526315,24.0,959,16,0.9835897435897436,1.0,0,0
25029737B2,239,3259,6072,239,25.405857740585773,26.0,3091,168,0.9484504449217551,1.0,0,0
25029906B2,264,3730,7817,264,29.609848484848484,33.5,3690,40,0.9892761394101877,1.0,0,0
25030118B2,134,1723,3376,134,25.19402985074627,26.0,1697,26,0.9849100406268136,1.0,0,0
25030157B3,93,1256,2265,93,24.35483870967742,25.0,1201,55,0.9562101910828026,1.0,0,0
25030157B4,214,3100,6116,214,28.57943925233645,31.0,3029,71,0.9770967741935483,1.0,0,6
25030334B2,228,3202,6229,228,27.32017543859649,30.0,3098,104,0.9675202998126171,1.0,0,4
25030619B2,255,3387,6592,255,25.850980392156863,27.0,3309,78,0.9769707705934455,1.0,0,0
25030630B,305,4265,8376,305,27.462295081967213,29.0,4162,103,0.9758499413833529,1.0,0,0
25030750B2,336,5104,10790,336,32.11309523809524,36.0,5074,30,0.9941222570532915,1.0,0,0
25030988B4,144,2083,2491,144,17.29861111111111,20.0,2033,50,0.9759961593855017,1.0,0,0
25030998B2,226,3001,5833,226,25.809734513274336,27.5,2942,59,0.9803398867044318,1.0,0,0
25031267B2,162,2345,4889,162,30.179012345679013,34.0,2333,12,0.9948827292110874,1.0,0,0
25031271B2,143,1888,3114,143,21.776223776223777,22.0,1794,94,0.9502118644067796,1.0,0,8
25031281B2,192,2839,6041,192,31.463541666666668,36.0,2830,9,0.9968298696724198,1.0,0,0
25031302B,245,3539,7314,245,29.853061224489796,35.0,3490,49,0.9861542808703023,1.0,0,0
25031385B4,185,2588,5369,185,29.021621621621623,32.0,2559,29,0.9887944358578052,1.0,0,0
25031387B2,350,5205,10882,350,31.091428571428573,36.0,5160,45,0.9913544668587896,1.0,0,0
25031411B3,45,537,799,45,17.755555555555556,17.0,520,17,0.9683426443202979,1.0,0,0
25031706B,144,2044,4121,144,28.618055555555557,32.0,2008,36,0.9823874755381604,1.0,0,0
25031706B2,257,3393,6620,257,25.75875486381323,26.0,3298,95,0.9720011788977306,1.0,0,0
25032143B2,95,1315,2175,95,22.894736842105264,25.0,1263,52,0.9604562737642586,1.0,0,0
25032143B3,63,770,1557,63,24.714285714285715,25.0,770,0,1.0,1.0,0,0
25032146B2,20,241,420,20,21.0,20.5,237,4,0.983402489626556,1.0,0,0
25032179B3,47,604,1126,47,23.95744680851064,24.0,595,9,0.9850993377483444,1.0,0,0
25032245B2,62,677,848,62,13.67741935483871,12.5,623,54,0.9202363367799113,1.0,0,0
25032360B2,189,2665,5281,189,27.941798941798943,31.0,2606,59,0.9778611632270169,1.0,0,0
25032626B2,159,2265,3927,159,24.69811320754717,27.0,2242,23,0.9898454746136865,1.0,0,0
25032788B4,210,2883,5622,210,26.771428571428572,29.0,2835,48,0.9833506763787722,1.0,0,0
25032789B2,254,3767,7634,254,30.055118110236222,34.5,3722,45,0.9880541544996018,1.0,0,0
25033169B1,335,4928,10417,335,31.095522388059702,35.0,4906,22,0.9955357142857143,1.0,0,0
25033178B4,294,4126,5628,294,19.142857142857142,21.0,3969,157,0.9619486185167232,1.0,0,0
25033211B,217,2931,5997,217,27.63594470046083,30.0,2906,25,0.9914704878880928,1.0,0,0
25033447B4,75,1054,1525,75,20.333333333333332,21.0,931,123,0.8833017077798861,1.0,0,0
25033482B2,101,1345,2182,101,21.603960396039604,23.0,1305,40,0.9702602230483272,1.0,0,0
25033486B,281,3983,8274,281,29.444839857651246,34.0,3921,62,0.9844338438363043,1.0,0,0
25033894B2,89,1110,1485,89,16.685393258426966,17.0,1036,74,0.9333333333333333,1.0,0,0
25034245B2,174,2513,4970,174,28.563218390804597,31.0,2474,39,0.9844807003581377,1.0,0,0
25034327B2,336,5068,8796,336,26.178571428571427,30.0,4941,127,0.9749408050513023,1.0,0,5
25034929B2,274,3840,6531,274,23.835766423357665,27.0,3719,121,0.9684895833333333,1.0,0,0
25034940B9,134,1891,3665,134,27.350746268656717,30.0,1857,34,0.9820200951877314,1.0,0,0
25034940B8,100,1391,2879,100,28.79,32.0,1376,15,0.9892163910855499,1.0,0,0
25034940B10,125,1689,3516,125,28.128,31.0,1673,16,0.9905269390171699,1.0,0,0
25034940B11,188,2700,5512,188,29.319148936170212,33.0,2666,34,0.9874074074074074,1.0,0,0
25034940B12,110,1455,2733,110,24.845454545454544,25.0,1410,45,0.9690721649484536,1.0,0,0
25035354B,268,3716,5086,268,18.97761194029851,21.0,3493,223,0.939989235737352,1.0,0,0
25035354B2,127,1653,2720,127,21.41732283464567,21.0,1557,96,0.941923774954628,1.0,0,0
25035354B3,241,3318,5377,241,22.311203319502074,24.0,3167,151,0.9544906570223026,1.0,0,0
25035882B3,137,1905,3209,137,23.423357664233578,26.0,1857,48,0.9748031496062992,1.0,0,0
25035882B4,114,1431,2634,114,23.105263157894736,23.0,1399,32,0.9776380153738644,1.0,0,0
25036226B4,241,3409,6657,241,27.62240663900415,31.0,3333,76,0.9777060721619243,1.0,0,0
25036333B3,59,697,1473,59,24.966101694915253,27.0,694,3,0.9956958393113343,1.0,0,0
25036340B1,101,1318,2236,101,22.138613861386137,23.0,1287,31,0.9764795144157815,1.0,0,0
25036341B,77,1072,1880,77,24.415584415584416,27.0,1068,4,0.996268656716418,1.0,0,0
25036634B2,147,2063,2404,147,16.35374149659864,18.0,1943,120,0.941832283082889,1.0,0,0
25041732B,253,3838,5443,253,21.513833992094863,24.0,3755,83,0.9783741532047942,1.0,0,0
25041763B,337,5032,7249,337,21.51038575667656,24.0,4962,70,0.9860890302066773,1.0,0,0
25042220B2,356,5216,6243,356,17.536516853932586,20.0,5083,133,0.9745015337423313,1.0,0,0
25042465B3,197,2919,5990,197,30.406091370558375,35.0,2876,43,0.9852689277149709,1.0,0,0
25042830B2,157,2308,4761,157,30.32484076433121,34.0,2296,12,0.9948006932409013,1.0,0,0
25043126B2,84,1222,2238,84,26.642857142857142,29.0,1152,70,0.9427168576104746,1.0,0,0
25043600B3,102,1399,1944,102,19.058823529411764,21.0,1367,32,0.9771265189421015,1.0,0,0
25044694B,290,4237,9060,290,31.24137931034483,36.0,4221,16,0.9962237432145385,1.0,1,0
25045403B,74,945,1984,74,26.81081081081081,27.0,945,0,1.0,1.0,0,0
25045403B-1,83,1115,1950,83,23.49397590361446,28.0,1114,1,0.9991031390134529,1.0,0,0
25045403B2,79,1088,1880,79,23.79746835443038,28.0,1072,16,0.9852941176470589,1.0,0,0
25045450B2,48,576,811,48,16.895833333333332,17.5,559,17,0.9704861111111112,1.0,0,0
25045450B5,186,2587,5463,186,29.370967741935484,34.5,2566,21,0.9918824893699265,1.0,1,1
25045625B3,154,2225,3333,154,21.642857142857142,25.0,2203,22,0.9901123595505618,1.0,0,0
25045625B1,153,2202,3807,153,24.88235294117647,29.0,2167,35,0.9841053587647594,1.0,0,0
25045625B2,232,3377,7165,232,30.88362068965517,36.0,3347,30,0.9911163754811964,1.0,0,0
25045676B4,245,3477,7158,245,29.216326530612246,34.0,3435,42,0.9879206212251941,1.0,0,0
25045801B2,136,1735,3344,136,24.58823529411765,25.5,1718,17,0.9902017291066283,1.0,0,0
25045801B1,109,1546,2505,109,22.98165137614679,24.0,1493,53,0.9657179818887451,1.0,0,0
25045807B4,50,598,983,50,19.66,20.0,586,12,0.979933110367893,1.0,0,0
25045829B2,298,4354,9213,298,30.916107382550337,36.0,4323,31,0.9928801102434544,1.0,0,0
25045839B,240,3188,6596,240,27.483333333333334,29.5,3172,16,0.9949811794228356,1.0,0,0
25046521B3,162,2300,4859,162,29.993827160493826,33.0,2288,12,0.9947826086956522,1.0,0,0
25046631B2,240,3437,6970,240,29.041666666666668,33.0,3376,61,0.9822519639220251,1.0,0,0
25046855B,228,3144,6475,228,28.399122807017545,31.0,3118,26,0.9917302798982188,1.0,0,9
25047066B,194,2568,3374,194,17.391752577319586,18.5,2415,153,0.9404205607476636,1.0,0,0
25047067B2,194,2784,5966,194,30.75257731958763,35.0,2768,16,0.9942528735632183,1.0,0,0
25047077B2,189,2735,5670,189,30.0,34.0,2707,28,0.989762340036563,1.0,0,0
25047088B,81,1126,1909,81,23.567901234567902,25.0,1120,6,0.9946714031971581,1.0,0,0
25047401B2,209,2996,4210,209,20.14354066985646,23.0,2930,66,0.9779706275033377,1.0,0,0
25047538B2,122,1719,3603,122,29.5327868852459,34.0,1686,33,0.9808027923211169,1.0,0,0
25047815B,203,2890,5027,203,24.763546798029555,27.0,2827,63,0.9782006920415225,1.0,0,0
25047835B3,94,1239,2129,94,22.648936170212767,24.0,1161,78,0.937046004842615,1.0,0,0
25047844B2,119,1542,1931,119,16.22689075630252,18.0,1429,113,0.9267185473411155,1.0,0,0
25047972B2,211,3038,5221,211,24.744075829383885,27.0,2975,63,0.9792626728110599,1.0,0,0
25048256B2,274,3921,7758,274,28.313868613138688,32.0,3801,120,0.9693955623565417,1.0,0,0
25048633B2,191,2771,4500,191,23.56020942408377,26.0,2642,129,0.9534464092385421,1.0,0,0
25048669B2,347,4821,8374,347,24.13256484149856,27.0,4687,134,0.9722049367351172,1.0,0,0
25049669B3,287,4306,9093,287,31.682926829268293,36.0,4264,42,0.9902461681374826,1.0,0,0
25049966B2,132,1912,3937,132,29.825757575757574,33.5,1888,24,0.9874476987447699,1.0,0,0
25049999B2,201,2832,5909,201,29.398009950248756,34.0,2788,44,0.9844632768361582,1.0,0,0
25050326B,126,1893,3254,126,25.825396825396826,30.0,1850,43,0.977284733227681,1.0,0,0
25050345B2,220,3075,6167,220,28.03181818181818,31.5,3006,69,0.9775609756097561,1.0,0,0
25050415B2,314,4480,8804,314,28.038216560509554,30.0,4379,101,0.9774553571428571,1.0,1,0
25050830B2,166,2153,4341,166,26.150602409638555,28.0,2116,37,0.9828146771946121,1.0,0,0
25050862B2,282,4031,5770,282,20.46099290780142,24.0,3937,94,0.9766807243860084,1.0,0,0
25050888B2,108,1540,2987,108,27.65740740740741,28.0,1502,38,0.9753246753246754,1.0,0,0
25050888B3,81,1015,2008,81,24.790123456790123,25.0,1001,14,0.9862068965517241,1.0,0,0
25050984B2,243,3439,5915,243,24.34156378600823,28.0,3363,76,0.9779005524861878,1.0,0,0
25051008B4,153,1989,3840,153,25.098039215686274,25.0,1940,49,0.9753645047762695,1.0,0,0
25051207B5,140,1969,2564,140,18.314285714285713,20.0,1857,112,0.9431183341797867,1.0,0,0
25052288B,96,1199,2442,96,25.4375,27.0,1190,9,0.9924937447873228,1.0,0,0
25052316B,180,2539,4465,180,24.805555555555557,28.0,2498,41,0.9838519102008665,1.0,0,0
25052654B2,69,939,1257,69,18.217391304347824,19.0,821,118,0.8743343982960596,1.0,0,0
25053425B2,117,1538,3177,117,27.153846153846153,28.0,1526,12,0.9921976592977894,1.0,0,0
25053683B2,232,3292,6848,232,29.517241379310345,33.5,3254,38,0.988456865127582,1.0,0,0
25054130B1,215,3032,4328,215,20.130232558139536,23.0,2990,42,0.9861477572559367,1.0,0,0
25054130B2,71,975,2032,71,28.619718309859156,31.0,959,16,0.9835897435897436,1.0,0,0
25054212B,256,3745,6334,256,24.7421875,28.0,3595,150,0.9599465954606141,1.0,0,0
25054489B3,220,3278,5492,220,24.963636363636365,27.0,3188,90,0.9725442342892008,1.0,0,0
25054693B2,269,3966,8391,269,31.193308550185872,36.0,3927,39,0.9901664145234493,1.0,0,0
25055380B2,319,4783,9991,319,31.31974921630094,36.0,4701,82,0.9828559481496968,1.0,0,0
25055681B2,139,1913,4041,139,29.071942446043167,32.0,1907,6,0.9968635650810246,1.0,0,0
25055778B2,345,4815,9753,345,28.269565217391303,31.0,4734,81,0.983177570093458,1.0,0,0
25055784B2,254,3530,7405,254,29.153543307086615,32.0,3503,27,0.9923512747875354,1.0,0,0
25055857B2,258,3413,6293,258,24.391472868217054,25.0,3311,102,0.9701142689715793,1.0,0,0
25057854B3,102,1408,2550,102,25.0,26.0,1362,46,0.9673295454545454,1.0,0,0
25057856B2,229,3470,7223,229,31.541484716157207,35.0,3436,34,0.9902017291066283,1.0,0,0
25057858B2,212,2892,4913,212,23.17452830188679,25.0,2817,75,0.9740663900414938,1.0,0,0
25057865B1,310,4598,9652,310,31.135483870967743,35.0,4567,31,0.9932579382340148,1.0,0,0
25058118B3,96,1259,2559,96,26.65625,29.0,1255,4,0.9968228752978554,1.0,1,4
25058118B4,275,3920,4661,275,16.94909090909091,20.0,3803,117,0.9701530612244897,1.0,0,0
25058627B2,209,2976,6342,209,30.3444976076555,35.0,2961,15,0.9949596774193549,1.0,0,0
25058713B2,187,2745,4316,187,23.080213903743317,24.0,2530,215,0.9216757741347905,1.0,0,0
25058746B4,182,2630,5434,182,29.857142857142858,33.0,2607,23,0.991254752851711,1.0,0,0
25059470B2,144,2019,3806,144,26.430555555555557,27.0,1969,50,0.9752352649826647,1.0,0,0
25059686B2,291,4295,8848,291,30.40549828178694,34.0,4236,59,0.9862630966239814,1.0,0,0
25060539B2,295,4445,9596,295,32.52881355932203,36.0,4435,10,0.9977502812148481,1.0,0,0
25061727B2,282,4032,8579,282,30.421985815602838,35.0,4025,7,0.9982638888888888,1.0,1,2
25062444B,191,2781,5392,191,28.230366492146597,30.0,2720,61,0.9780654440848615,1.0,0,0
25062891B4,55,714,942,55,17.12727272727273,16.0,625,89,0.8753501400560224,1.0,0,1
25063228B5,101,1242,2437,101,24.128712871287128,24.0,1224,18,0.9855072463768116,1.0,0,0
25063371B2,237,3277,6461,237,27.261603375527425,30.0,3205,72,0.9780286847726579,1.0,0,0
25063642B,131,1913,3900,131,29.770992366412212,33.0,1898,15,0.9921589127025614,1.0,0,0
25063642B2,35,464,871,35,24.885714285714286,27.0,461,3,0.9935344827586207,1.0,0,0
25063676B,75,1079,2244,75,29.92,33.0,1078,1,0.9990732159406858,1.0,0,0
25063676B2,184,2436,4383,184,23.820652173913043,26.0,2423,13,0.9946633825944171,1.0,0,0
25063700B,107,1530,2593,107,24.233644859813083,26.0,1496,34,0.9777777777777777,1.0,0,0
