slide_id,low_count,high_count,low_with_child_count,low_with_child_ratio,low_no_child_count,low_child_count_mean,low_child_count_median,low_child_count_min,low_child_count_max,low_16_child_count,low_16_child_ratio,high_with_parent_count,high_with_parent_ratio,high_no_parent_count,high_multi_parent_count,high_parent_count_max,high_center_inside_total,high_fully_inside_total,high_overlap_total,low_w,low_h,high_w,high_h,fov_ratio_x,fov_ratio_y
25023961B2,49,622,49,1.0,0,20.612244897959183,20.0,7,36,2,0.04081632653061224,556,0.8938906752411575,66,316,4,503,503,1010,4096.2446639057025,4096.513213049025,1024.020387846932,1024.0349886104784,4.000159286396942,4.000364497904137
25023972B3,267,3897,267,1.0,0,20.322097378277153,23.0,5,24,13,0.04868913857677903,3797,0.9743392353092122,100,1629,2,3683,3683,5426,4096.0,4096.513213049025,1024.0,1024.0349886104784,4.0,4.000364497904137
25024254B2,135,1785,135,1.0,0,14.281481481481482,14.0,4,24,14,0.1037037037037037,1499,0.8397759103641457,286,414,4,1373,1354,1928,4096.0,4096.513213049025,1024.0,1024.0349886104784,4.0,4.000364497904137
25024433B2,177,2336,177,1.0,0,26.47457627118644,28.0,6,36,7,0.03954802259887006,2294,0.9820205479452054,42,1517,5,2225,2189,4686,4096.182700542392,4096.513213049025,1024.0091347011596,1024.0349886104784,4.000142734798744,4.000364497904137
25024695B2,124,1743,124,1.0,0,29.274193548387096,32.0,10,36,2,0.016129032258064516,1733,0.9942627653471027,10,1200,4,1668,1668,3630,4096.376974564926,4096.505263157895,1024.0257010909577,1024.0421018008387,4.000267737617135,4.000328947368421
25024765B2,375,5583,375,1.0,0,27.056,30.0,6,30,4,0.010666666666666666,5556,0.9951638903815153,27,3325,4,5494,5494,10146,4096.110822510823,4096.513213049025,1024.0,1024.0349886104784,4.000108225108225,4.000364497904137
25024855B4,157,1867,157,1.0,0,21.719745222929937,21.0,6,36,5,0.03184713375796178,1813,0.9710765934654526,54,1088,4,1675,1669,3410,4096.277222957526,4096.153661464586,1024.007700174457,1024.0384153661464,4.000240644928407,4.0
25024875B2,76,1097,76,1.0,0,26.789473684210527,28.0,5,36,1,0.013157894736842105,1071,0.9762989972652689,26,647,4,969,969,2036,4096.943043355058,4096.102955962196,1024.018131595722,1024.025738990549,4.000850099178238,4.0
25024982B1,173,2477,173,1.0,0,28.930635838150287,32.0,10,36,5,0.028901734104046242,2452,0.9899071457408155,25,1627,4,2332,2332,5005,4096.071042042458,4096.3631205673755,1024.0177605106146,1024.0389038042651,4.0,4.000202634245188
25025076B,270,3951,270,1.0,0,31.562962962962963,36.0,11,36,3,0.011111111111111112,3949,0.9994937990382182,2,2825,4,3896,3896,8522,4096.089302325581,4096.254827792156,1024.0223255813953,1024.012740755487,4.0,4.000199084212622
25025087B,170,2204,170,1.0,0,24.31764705882353,24.0,3,36,7,0.041176470588235294,2149,0.9750453720508166,55,1320,4,1989,1982,4134,4096.09787179814,4096.338177014531,1024.024467949535,1024.0362315421994,4.0,4.000188714851858
25025097B,261,3783,261,1.0,0,29.739463601532567,34.0,5,36,5,0.019157088122605363,3727,0.985196933650542,56,2550,4,3558,3558,7762,4096.403491755577,4096.790646371057,1024.007758751326,1024.0282326992005,4.000363724539282,4.00066181336863
25025291B,238,3428,238,1.0,0,31.243697478991596,36.0,8,36,0,0.0,3427,0.999708284714119,1,2475,4,3386,3386,7436,4096.0327282025055,4096.513213049025,1024.0081820506264,1024.0349886104784,4.0,4.000364497904137
25025293B2,203,2659,203,1.0,0,23.00985221674877,25.0,4,32,9,0.04433497536945813,2632,0.9898458066942459,27,1507,4,2598,2567,4671,4096.229442079319,4096.594845796367,1024.0,1024.040553384729,4.000224064530585,4.000422475707647
25025567B4,105,1402,105,1.0,0,27.733333333333334,31.0,10,36,4,0.0380952380952381,1393,0.9935805991440799,9,957,4,1350,1350,2912,4096.316635745207,4096.060663507109,1024.015830808237,1024.0151658767772,4.000247371675943,4.0
25025569B,51,628,51,1.0,0,16.666666666666668,17.0,4,24,0,0.0,608,0.9681528662420382,20,242,2,571,571,850,4096.215005599104,4096.0,1024.0179165062814,1024.0,4.000139977603583,4.0
25025616B,136,1913,136,1.0,0,28.566176470588236,33.5,7,36,6,0.04411764705882353,1874,0.9796131730266597,39,1266,4,1794,1794,3885,4096.559737622989,4096.810859728507,1024.0199882881125,1024.0289543629474,4.000468530376385,4.000678733031675
25025951B,265,3887,265,1.0,0,30.18867924528302,33.0,8,36,0,0.0,3837,0.9871366092101878,50,2634,4,3694,3681,8000,4096.030754444979,4096.047967022672,1024.0076886112447,1024.011991755668,4.0,4.0
25025954B3,40,435,40,1.0,0,18.1,18.0,9,28,2,0.05,415,0.9540229885057471,20,221,4,378,378,724,4096.446771378709,4096.142024965326,1024.0159546290238,1024.0355062413314,4.00037397157816,4.0
25025975B2,154,2129,154,1.0,0,26.694805194805195,29.0,6,36,8,0.05194805194805195,2089,0.9812118365429779,40,1315,4,1940,1939,4111,4096.094838231662,4096.382578992314,1024.0237095579155,1024.040988418637,4.0,4.0002134927412465
